fishid,monitor,waterbody,date,d,m,y,sitecode,sitedescription,gear,pass,species,lengthmm,weightg,recap,pittype,pit,pitlast6,radio/acoustic,structure,structurecode,mort?,age,sex,maturity,spawningcondition,fishidcomments,tissue/sediment
sr131016.017,brgmon9,sr,16-Oct-13,16,10,2013,sr_042,,,,mw,266,272,,hdx,900 226000584708,584708,,,,,,,, ,,
sr131016.018,brgmon9,sr,16-Oct-13,16,10,2013,sr_042,,,,mw,320,565,,hdx,900 226000584709,584709,,,,,,,, ,,
sr131016.019,brgmon9,sr,16-Oct-13,16,10,2013,sr_042,,,,mw,387,974,,hdx,900 226000584710,584710,,,,,,,, ,,
sr131016.020,brgmon9,sr,16-Oct-13,16,10,2013,sr_042,,,,mw,375,832,,hdx,900 226000584747,584747,,,,,,,, ,,
sr131016.021,brgmon9,sr,16-Oct-13,16,10,2013,sr_042,,,,rb,369,677,,hdx,900 226000585049,585049,,s,rb131016.001,,,,, ,,
sr131016.022,brgmon9,sr,16-Oct-13,16,10,2013,sr_042,,,,mw,213,113,,hdx,900 226000585055,585055,,,,,,,, ,,
sr131016.023,brgmon9,sr,16-Oct-13,16,10,2013,sr_042,,,,rb,340,509,,hdx,900 226000585063,585063,,s,rb131016.002,,,,, ,,
sr131016.024,brgmon9,sr,16-Oct-13,16,10,2013,sr_042,,,,mw,200,113,,hdx,900 226000585090,585090,,,,,,,, ,,
sr131016.025,brgmon9,sr,16-Oct-13,16,10,2013,sr_042,,,,rb,345,496,,hdx,900 226000585108,585108,,,,,,,, ,,
sr131016.026,brgmon9,sr,16-Oct-13,16,10,2013,sr_004,,,,bt,402,804,,hdx,900 226000585143,585143,,,,,,,, ,,
sr131016.027,brgmon9,sr,16-Oct-13,16,10,2013,sr_042,,,,mw,140,332,,hdx,900 226000585150,585150,,,,,,,, ,,
sr131016.028,brgmon9,sr,16-Oct-13,16,10,2013,sr_042,,,,mw,111,194,,hdx,900 226000585154,585154,,,,,,,, ,,
sr131016.029,brgmon9,sr,16-Oct-13,16,10,2013,sr_042,,,,mw,191,95,,hdx,900 226000585190,585190,,,,,,,, ,,
sr131016.030,brgmon9,sr,16-Oct-13,16,10,2013,sr_042,,,,rb,257,200,,hdx,900 226000585244,585244,,,,,,,, ,,
sr131016.031,brgmon9,sr,16-Oct-13,16,10,2013,sr_042,,,,rb,106,184,,hdx,900 226000586134,586134,,,,,,,, ,,
sr131016.032,brgmon9,sr,16-Oct-13,16,10,2013,sr_042,,,,mw,360,662,,hdx,900 22600086754,086754,,s,mw131016.001,,,,, ,,
sl131026.001,brgmon8,sl,26-Oct-13,26,10,2013,sl_006,seton lake dock,,,rb,480,,true,hdx,901 22600086845,086845,,,,true,,m,, ,killed by angler,
mb131030.008,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,290,284,,,226000548611,548611,,s,mw131030.003,,,f,mat,ripe gravid,,
mb131030.011,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,299,276,,,226000584521,584521,,,,,,f,mat,green gravid,,
mb131030.019,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,274,256,,,226000584535,584535,,,,,,,imm,,,
mb131030.006,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,308,312,,,226000584546,584546,,,,,,,imm,,,
mb131030.025,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,281,304,,,226000584548,584548,,s,mw131030.009,,,f,,green ripe,,
mb131030.001,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,281,246,,,226000584558,584558,,,,,,,mat,,,
mb131030.027,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,274,239,,,226000584576,584576,,s,mw131030.011,,,f,mat,gravid ripe,,
mb131030.026,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,310,297,,,226000584589,584589,,s,mw131030.010,,,m,mat,,,
mb131030.003,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,300,303,,,226000584590,584590,,s,mw131030.002,,,m,imm,,,
mb131030.030,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,289,289,,,226000584602,584602,,,,,,f,,green,,
mb131030.005,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,245,160,,,226000584606,584606,,,,,,,imm,,,
mb131030.031,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,267,204,,,226000584616,584616,,,,,,f,,green,,
mb131030.021,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,292,280,,,226000584621,584621,,,,,,f,,gravid green,,
mb131030.016,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,261,218,,,226000584642,584642,,s,mw131030.005,,,f,,gravid ripe,,
mb131030.022,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,302,312,,,226000584648,584648,,,,,,f,,gravid green,,
mb131030.023,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,278,260,,,226000584650,584650,,s,mw131030.008,,,m,mat,,,
mb131030.029,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,237,143,,,226000584655,584655,,,,,,,imm,,,
mb131030.014,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,267,207,,,226000584668,584668,,,,,,,imm,,,
mb131030.010,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,288,291,,,226000584669,584669,,,,,,f,imm,green,,
mb131030.028,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,255,204,,,226000584671,584671,,s,mw131030.012,,,f,mat,gravid ripe,,
mb131030.015,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,252,183,,,226000584680,584680,,s,mw131030.004,,,m,mat,,,
mb131030.009,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,290,318,,,226000584682,584682,,,,,,f,imm,green,,
mb131030.013,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,250,176,,,226000584689,584689,,,,,,,imm,,,
mb131030.017,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,270,227,,,226000584690,584690,,s,mw131030.006,,,m,mat,,,
mb131030.002,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,289,308,,,226000584695,584695,,s,mw131030.001,,,f,mat,gravid ripe,,
mb131030.020,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,288,288,,,226000584701,584701,,,,,,f,,gravid green,,
mb131030.012,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,278,228,,,226000584715,584715,,,,,,f,mat,green gravid,,
mb131030.024,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,303,335,,,226000584724,584724,,,,,,f,,green gravid,,
mb131030.018,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,285,230,,,226000584729,584729,,s,mw131030.007,,,m,mat,,,
mb131030.007,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,278,185,,,226000584745,584745,,,,,,,imm,,,
mb131030.004,brgmon4,mb,30-Oct-13,30,10,2013,mb_001,goldbridge bridge,an,,mw,279,253,true,,226000585996,585996,,,,,,,imm,,,
mb131107.004,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,298,275,,,226000584500,584500,,s,mw131107.003,,,m,,,,
mb131107.003,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,275,222,,,226000584505,584505,,,,,,f,,green,,
mb131107.025,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,271,279,,,226000584516,584516,,,,,,f,,gravid green,,
mb131107.011,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,208,237,,,226000584534,584534,,s,mw131107.009,,,f,,gravid ripe,,
mb131107.021,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,235,,,,226000584538,584538,,s,mw131107.016,,,m,mat,,,
mb131107.030,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,275,261,,,226000584542,584542,,s,mw131107.022,,,f,,gravid ripe,,
mb131107.007,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,267,218,,,226000584552,584552,,s,mw131107.006,,,m,mat,,,
mb131107.017,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,251,188,,,226000584569,584569,,,,,,f,,gravid green,,
mb131107.028,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,273,225,,,226000584575,584575,,s,mw131107.020,,,m,mat,,,
mb131107.009,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,266,248,,,226000584579,584579,,s,mw131107.007,,,f,,gravid green,,
mb131107.010,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,218,112,,,226000584581,584581,,s,mw131107.008,,,m,mat,,,
mb131107.020,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,289,260,,,226000584583,584583,,s,mw131107.015,,,m,mat,,,
mb131107.013,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,274,258,,,226000584587,584587,,s,mw131107.010,,,f,,gravid ripe,,
mb131107.024,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,260,193,,,226000584592,584592,,s,mw131107.018,,,m,mat,,,
mb131107.026,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,bt,438,798,,,226000584605,584605,,,,,,,,,,
mb131107.022,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,318,346,,,226000584610,584610,,s,mw131107.017,,,m,mat,,,
mb131107.018,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,272,230,,,226000584614,584614,,s,mw131107.014,,,m,mat,,,
mb131107.019,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,282,321,,,226000584620,584620,,,,,,f,,gravid green,,
mb131107.029,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,270,223,,,226000584623,584623,,s,mw131107.021,,,m,mat,,,
mb131107.001,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,249,180,,,226000584632,584632,,s,mw131107.001,,,f,,gravid ripe,,
mb131107.016,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,243,176,,,226000584639,584639,,s,mw131107.013,,,m,mat,,,
mb131107.002,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,270,209,,,226000584645,584645,,s,mw131107.002,,,m,mat,,,
mb131107.023,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,255,245,,,226000584657,584657,,,,,,f,,gravid green,,
mb131107.006,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,278,292,,,226000584664,584664,,s,mw131107.005,,,f,,gravid ripe,,
mb131107.027,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,246,176,,,226000584672,584672,,s,mw131107.019,,,m,,,,
mb131107.012,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,265,219,,,226000584673,584673,,,,,,f,,gravid,,
mb131107.014,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,299,346,,,226000584706,584706,,s,mw131107.011,,,f,,gravid ripe,,
mb131107.005,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,252,175,,,226000584721,584721,,s,mw131107.004,,,m,mat,,,
mb131107.015,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,267,215,,,226000584736,584736,,s,mw131107.012,,,m,,,,
mb131107.008,brgmon4,mb,7-Nov-13,7,11,2013,mb_002,hurley river bridge,an,,mw,276,221,,,,,,,,,,f,,gravid green,,
mb131114.020,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,284,272,,,226000584044,584044,,s,mw131114.018,,,f,mat,gravid ripe,,
mb131114.010,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,bt,453,,,,226000584217,584217,,,,,,m,,,,
mb131114.018,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,275,243,,,226000584501,584501,,s,mw131114.016,,,f,mat,gravid ripe,,
mb131114.030,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,298,300,,,226000584502,584502,,,,,,m,mat,,,
mb131114.021,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,253,219,,,226000584511,584511,,,,,,f,,gravid green,,
mb131114.028,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,235,125,,,226000584513,584513,,,,,,m,mat,,,
mb131114.016,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,250,177,,,226000584515,584515,,s,mw131114.014,,,m,mat,,,
mb131114.039,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,285,270,,,226000584529,584529,,s,mw131114.023,,,f,,gravid ripe,,
mb131114.019,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,295,355,,,226000584532,584532,,s,mw131114.017,,,f,,gravid ripe,,
mb131114.036,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,297,284,,,226000584535,584535,,,,,,m,mat,,,
mb131114.014,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,248,193,,,226000584540,584540,,s,mw131114.012,,,f,,gravid ripe,,
mb131114.040,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,286,293,,,226000584544,584544,,s,mw131114.001,,,f,,gravid ripe,,
mb131114.004,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,245,161,,,226000584550,584550,,s,mw131114.005,,,m,mat,,,
mb131114.027,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,297,300,,,226000584554,584554,,,,,,m,mat,,,
mb131114.022,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,292,336,,,226000584559,584559,,s,mw131114.019,,,f,,gravid ripe,,
mb131114.025,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,280,265,,,226000584566,584566,,,,,,m,,,,
mb131114.003,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,279,240,,,226000584570,584570,,s,mw131114.004,,,m,mat,,,
mb131114.031,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,268,234,,,226000584573,584573,,,,,,f,,gravid green,,
mb131114.017,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,273,204,,,226000584578,584578,,s,mw131114.015,,,m,mat,,,
mb131114.038,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,290,244,,,226000584580,584580,,,,,,m,mat,,,
mb131114.037,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,252,176,,,226000584582,584582,,,,,,m,mat,,,
mb131114.001,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,272,200,,,226000584608,584608,,s,mw131114.002,,,m,mat,,,
mb131114.009,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,281,,,,226000584615,584615,,,,,,f,,green gravid,,
mb131114.024,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,286,267,,,226000584617,584617,,s,mw131114.020,,,f,,gravid ripe,,
mb131114.023,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,285,252,,,226000584624,584624,,,,,,m,mat,,,
mb131114.032,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,276,212,,,226000584640,584640,,s,mw131114.022,,,f,,gravid ripe,,
mb131114.013,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,289,288,,,226000584649,584649,,s,mw131114.011,,,m,mat,,,
mb131114.008,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,330,408,,,226000584651,584651,,,,,,f,,green gravid,,
mb131114.035,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,290,255,,,226000584656,584656,,,,,,m,mat,,,
mb131114.002,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,253,191,,,226000584662,584662,,s,mw131114.003,,,m,mat,,,
mb131114.026,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,277,253,,,226000584665,584665,,s,mw131114.021,,,f,,gravid ripe,,
mb131114.015,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,283,317,,,226000584674,584674,,s,mw131114.013,,,f,,gravid ripe,,
mb131114.011,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,311,349,,,226000584681,584681,,s,mw131114.009,,,m,mat,,,
mb131114.034,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,275,240,,,226000584689,584689,,,,,,m,mat,,,
mb131114.029,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,272,222,,,226000584702,584702,,,,,,m,mat,,,
mb131114.007,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,312,358,,,226000584723,584723,,s,mw131114.008,,,m,mat,,,
mb131114.005,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,260,210,,,226000584726,584726,,s,mw131114.006,,,m,mat,,,
mb131114.012,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,278,236,,,226000584728,584728,,s,mw131114.010,,,f,mat,gravid ripe,,
mb131114.006,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,297,341,,,226000584735,584735,,s,mw131114.007,,,f,,green gravid,,
mb131114.033,brgmon4,mb,14-Nov-13,14,11,2013,mb_003,site #5,an,,mw,290,328,,,226000584738,584738,,,,,,f,,gravid green,,
mb131121.004,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,292,292,,,226000584509,584509,,s,mw131121.002,,,f,,gravid ripe,,
mb131121.020,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,318,374,,,226000584512,584512,,,,,,f,,gravid ripe,,
mb131121.001,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,295,308,,,226000584525,584525,,,,,,m,mat,,,
mb131121.027,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,268,244,,,226000584533,584533,,,,,,f,,gravid green,,
mb131121.030,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,295,268,,,226000584536,584536,,,,,,m,mat,,,
mb131121.018,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,275,280,,,226000584543,584543,,s,mw131121.010,,,f,,gravid ripe,,
mb131121.010,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,288,231,,,226000584547,584547,,,,,,m,mat,,,
mb131121.016,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,280,228,,,226000584565,584565,,,,,,m,mat,,,
mb131121.013,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,284,306,,,226000584572,584572,,s,mw131121.007,,,f,,gravid green,,
mb131121.024,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,296,264,,,226000584574,584574,,,,,,m,mat,,,
mb131121.007,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,272,247,,,226000584593,584593,,s,mw131121.004,,,f,,gravid green,,
mb131121.017,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,305,300,,,226000584630,584630,,,,,,m,mat,,,
mb131121.002,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,265,211,,,226000584634,584634,,,,,,m,mat,,,
mb131121.028,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,278,223,,,226000584643,584643,,,,,,f,,gravid ripe,,
mb131121.025,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,269,263,,,226000584646,584646,,,,,,f,,gravid ripe,,
mb131121.023,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,264,208,,,226000584659,584659,,,,,,m,mat,,,
mb131121.022,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,292,325,,,226000584666,584666,,,,,,f,,partial ripe,,
mb131121.012,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,280,277,,,226000584675,584675,,s,mw131121.006,,,f,,gravid ripe,,
mb131121.009,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,308,347,,,226000584678,584678,,,,,,m,mat,,,
mb131121.006,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,342,508,,,226000584687,584687,,s,mw131121.003,,,m,mat,,,
mb131121.005,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,297,313,,,226000584688,584688,,,,,,m,mat,,,
mb131121.015,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,283,241,,,226000584697,584697,,s,mw131121.009,,,f,,gravid ripe,,
mb131121.021,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,276,232,,,226000584707,584707,,,,,,m,mat,,,
mb131121.003,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,268,260,,,226000584716,584716,,s,mw131121.001,,,f,,gravid green,,
mb131121.031,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,330,345,,,226000584725,584725,,,,,,m,mat,,,
mb131121.008,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,319,359,,,226000584727,584727,,,,,,m,mat,,,
mb131121.011,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,271,222,,,226000584734,584734,,s,mw131121.005,,,f,,gravid green,,
mb131121.014,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,312,350,,,226000584737,584737,,s,mw131121.008,,,f,,gravid ripe,,
mb131121.026,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,312,309,,,226000584740,584740,,,,,,m,mat,,,
mb131121.029,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,bt,600,2050,,,226000586655,586655,,,,,,,,,,
mb131121.019,brgmon4,mb,21-Nov-13,21,11,2013,mb_002,hurley river bridge,an,,mw,279,242,true,,226000586949,586949,,,,,,m,mat,,,
mb131127.028,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,288,258,,,226000584252,584252,,,,,,m,mat,,,
mb131127.027,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,280,269,,,226000584315,584315,,,,,,f,,gravid green,,
mb131127.025,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,292,298,,,226000584327,584327,,,,,,m,mat,,,
mb131127.024,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,289,265,,,226000584362,584362,,,,,,m,mat,,,
mb131127.029,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,274,182,,,226000584384,584384,,,,,,m,,,,
mb131127.021,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,305,324,,,226000584402,584402,,,,,,f,,gravid green,,
mb131127.019,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,278,279,,,226000584403,584403,,,,,,f,,gravid ripe,,
mb131127.031,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,307,304,,,226000584407,584407,,,,,,m,mat,,,
mb131127.018,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,396,620,,,226000584409,584409,,,,,,,,,,
mb131127.026,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,656,2944,,,226000584419,584419,,,,,,,,,,
mb131127.016,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,326,359,,,226000584435,584435,,,,,,m,,,,
mb131127.017,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,295,249,,,226000584438,584438,,,,,,m,mat,,,
mb131127.015,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,270,237,,,226000584444,584444,,,,,,m,mat,,,
mb131127.030,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,310,362,,,226000584467,584467,,,,,,f,,gravid ripe,,
mb131127.022,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,310,312,,,226000584470,584470,,,,,,f,,,,
mb131127.020,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,293,279,,,226000584474,584474,,,,,,m,mat,,,
mb131127.023,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,300,298,,,226000584482,584482,,,,,,m,mat,,,
mb131127.032,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,273,203,,,226000584494,584494,,,,,,m,,,,
mb131127.001,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,236,136,,,226000584518,584518,,,,,,m,mat,,,
mb131127.013,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,272,206,,,226000584537,584537,,,,,,m,mat,,,
mb131127.011,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,251,157,,,226000584545,584545,,,,,,m,mat,,,
mb131127.005,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,240,144,,,226000584600,584600,,,,,,m,mat,,,
mb131127.014,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,270,220,,,226000584601,584601,,,,,,m,mat,,,
mb131127.006,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,244,160,,,226000584638,584638,,,,,,m,mat,,,
mb131127.004,brgmon4,mb,27-Nov-13,27,11,2013,mb_002,hurley river bridge,an,,mw,254,211,,,226000584653,584653,,,,,,f,,green gravid,,
